WARNING (------): DXF version not recognised or not release 12-15.
EXPORT ARC: Unmapped arc: o=(589132,552392), r=155510, sa=229.5ø, ea=231.1ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-100996,-118251) max=777
   c1=(-100996,-118251), c2=(-99325,-119638), c3=(-97655,-121025), cs=229.5ø, cm=230.3ø, ce=231.1ø, pt=(-99335,-119649), d=14
LINEARISING DONE. c3=(-97655,-121025) cs=231.1ø (end=231.1)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(551842,506226), r=96166, sa=231.1ø, ea=233.4ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-60389,-74841) max=480
   c1=(-60389,-74841), c2=(-58863,-76022), c3=(-57337,-77204), cs=231.1ø, cm=232.2ø, ce=233.4ø, pt=(-58941,-75986), d=85
LINEARISING DONE. c3=(-57337,-77204) cs=233.4ø (end=233.4)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(570615,531491), r=127642, sa=233.4ø, ea=234.8ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-76103,-102473) max=638
   c1=(-76103,-102473), c2=(-74840,-103387), c3=(-73577,-104302), cs=233.4ø, cm=234.1ø, ce=234.8ø, pt=(-74846,-103395), d=10
LINEARISING DONE. c3=(-73577,-104302) cs=234.8ø (end=234.8)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(498125,428587), r=1768, sa=234.8ø, ea=265.9ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-1019,-1445) max=8
   c1=(-1019,-1445), c2=(-572,-1604), c3=(-126,-1763), cs=234.8ø, cm=250.3ø, ce=265.9ø, pt=(-596,-1665), d=65
   c1=(-1019,-1445), c2=(-807,-1555), c3=(-596,-1665), cs=234.8ø, cm=242.5ø, ce=250.3ø, pt=(-816,-1568), d=15
   c1=(-1019,-1445), c2=(-917,-1506), c3=(-816,-1568), cs=234.8ø, cm=238.6ø, ce=242.5ø, pt=(-921,-1509), d=5
LINEARISING DONE. c3=(-816,-1568) cs=242.5ø (end=265.9)
LINEARISING: c1=(-816,-1568) max=8
   c1=(-816,-1568), c2=(-471,-1665), c3=(-126,-1763), cs=242.5ø, cm=254.2ø, ce=265.9ø, pt=(-481,-1701), d=37
   c1=(-816,-1568), c2=(-648,-1634), c3=(-481,-1701), cs=242.5ø, cm=248.3ø, ce=254.2ø, pt=(-654,-1643), d=10
   c1=(-816,-1568), c2=(-735,-1605), c3=(-654,-1643), cs=242.5ø, cm=245.4ø, ce=248.3ø, pt=(-736,-1608), d=3
LINEARISING DONE. c3=(-654,-1643) cs=248.3ø (end=265.9)
LINEARISING: c1=(-654,-1643) max=8
   c1=(-654,-1643), c2=(-390,-1703), c3=(-126,-1763), cs=248.3ø, cm=257.1ø, ce=265.9ø, pt=(-395,-1723), d=20
   c1=(-654,-1643), c2=(-524,-1683), c3=(-395,-1723), cs=248.3ø, cm=252.7ø, ce=257.1ø, pt=(-526,-1688), d=5
LINEARISING DONE. c3=(-395,-1723) cs=257.1ø (end=265.9)
LINEARISING: c1=(-395,-1723) max=8
   c1=(-395,-1723), c2=(-260,-1743), c3=(-126,-1763), cs=257.1ø, cm=261.5ø, ce=265.9ø, pt=(-261,-1749), d=6
LINEARISING DONE. c3=(-126,-1763) cs=265.9ø (end=265.9)
EXPORT ARC: Arc linearised to 6 points.
EXPORT ARC: Unmapped arc: o=(498074,427878), r=1058, sa=265.9ø, ea=314.1ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-76,-1055) max=5
   c1=(-76,-1055), c2=(330,-907), c3=(736,-760), cs=265.9ø, cm=290.0ø, ce=314.1ø, pt=(362,-994), d=92
   c1=(-76,-1055), c2=(143,-1024), c3=(362,-994), cs=265.9ø, cm=277.9ø, ce=290.0ø, pt=(145,-1048), d=24
   c1=(-76,-1055), c2=(34,-1051), c3=(145,-1048), cs=265.9ø, cm=271.9ø, ce=277.9ø, pt=(35,-1057), d=6
   c1=(-76,-1055), c2=(-20,-1056), c3=(35,-1057), cs=265.9ø, cm=268.9ø, ce=271.9ø, pt=(-20,-1058), d=2
LINEARISING DONE. c3=(35,-1057) cs=271.9ø (end=314.1)
LINEARISING: c1=(35,-1057) max=5
   c1=(35,-1057), c2=(385,-908), c3=(736,-760), cs=271.9ø, cm=293.0ø, ce=314.1ø, pt=(413,-974), d=71
   c1=(35,-1057), c2=(224,-1015), c3=(413,-974), cs=271.9ø, cm=282.4ø, ce=293.0ø, pt=(227,-1033), d=18
   c1=(35,-1057), c2=(131,-1045), c3=(227,-1033), cs=271.9ø, cm=277.1ø, ce=282.4ø, pt=(131,-1050), d=5
LINEARISING DONE. c3=(227,-1033) cs=282.4ø (end=314.1)
LINEARISING: c1=(227,-1033) max=5
   c1=(227,-1033), c2=(481,-896), c3=(736,-760), cs=282.4ø, cm=298.2ø, ce=314.1ø, pt=(500,-932), d=40
   c1=(227,-1033), c2=(363,-982), c3=(500,-932), cs=282.4ø, cm=290.3ø, ce=298.2ø, pt=(367,-992), d=10
   c1=(227,-1033), c2=(297,-1012), c3=(367,-992), cs=282.4ø, cm=286.3ø, ce=290.3ø, pt=(297,-1015), d=3
LINEARISING DONE. c3=(367,-992) cs=290.3ø (end=314.1)
LINEARISING: c1=(367,-992) max=5
   c1=(367,-992), c2=(551,-876), c3=(736,-760), cs=290.3ø, cm=302.2ø, ce=314.1ø, pt=(564,-895), d=23
   c1=(367,-992), c2=(465,-943), c3=(564,-895), cs=290.3ø, cm=296.2ø, ce=302.2ø, pt=(467,-949), d=6
   c1=(367,-992), c2=(417,-970), c3=(467,-949), cs=290.3ø, cm=293.2ø, ce=296.2ø, pt=(417,-972), d=2
LINEARISING DONE. c3=(467,-949) cs=296.2ø (end=314.1)
LINEARISING: c1=(467,-949) max=5
   c1=(467,-949), c2=(601,-854), c3=(736,-760), cs=296.2ø, cm=305.1ø, ce=314.1ø, pt=(608,-866), d=13
   c1=(467,-949), c2=(537,-907), c3=(608,-866), cs=296.2ø, cm=300.6ø, ce=305.1ø, pt=(539,-911), d=4
LINEARISING DONE. c3=(608,-866) cs=305.1ø (end=314.1)
LINEARISING: c1=(608,-866) max=5
   c1=(608,-866), c2=(672,-813), c3=(736,-760), cs=305.1ø, cm=309.6ø, ce=314.1ø, pt=(674,-815), d=2
LINEARISING DONE. c3=(736,-760) cs=314.1ø (end=314.1)
EXPORT ARC: Arc linearised to 8 points.
EXPORT ARC: Unmapped arc: o=(460531,466558), r=54961, sa=314.1ø, ea=317.0ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(38248,-39469) max=274
   c1=(38248,-39469), c2=(39222,-38476), c3=(40196,-37483), cs=314.1ø, cm=315.5ø, ce=317.0ø, pt=(39201,-38523), d=51
LINEARISING DONE. c3=(40196,-37483) cs=317.0ø (end=317.0)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(464875,462504), r=49020, sa=317.0ø, ea=320.9ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(35851,-33432) max=245
   c1=(35851,-33432), c2=(36946,-32174), c3=(38042,-30916), cs=317.0ø, cm=318.9ø, ce=320.9ø, pt=(36940,-32225), d=51
LINEARISING DONE. c3=(38042,-30916) cs=320.9ø (end=320.9)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(439092,483475), r=82254, sa=320.9ø, ea=323.5ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(63833,-51876) max=411
   c1=(63833,-51876), c2=(64976,-50401), c3=(66120,-48927), cs=320.9ø, cm=322.2ø, ce=323.5ø, pt=(64993,-50414), d=21
LINEARISING DONE. c3=(66120,-48927) cs=323.5ø (end=323.5)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(546507,490020), r=58533, sa=218.1ø, ea=223.8ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-46062,-36117) max=292
   c1=(-46062,-36117), c2=(-44154,-38315), c3=(-42247,-40513), cs=218.1ø, cm=220.9ø, ce=223.8ø, pt=(-44242,-38324), d=88
LINEARISING DONE. c3=(-42247,-40513) cs=223.8ø (end=223.8)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(506820,458948), r=8130, sa=193.5ø, ea=218.1ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-7905,-1898) max=40
   c1=(-7905,-1898), c2=(-7151,-3457), c3=(-6398,-5017), cs=193.5ø, cm=205.8ø, ce=218.1ø, pt=(-7320,-3538), d=187
   c1=(-7905,-1898), c2=(-7612,-2718), c3=(-7320,-3538), cs=193.5ø, cm=199.6ø, ce=205.8ø, pt=(-7659,-2727), d=47
   c1=(-7905,-1898), c2=(-7782,-2312), c3=(-7659,-2727), cs=193.5ø, cm=196.5ø, ce=199.6ø, pt=(-7795,-2309), d=13
LINEARISING DONE. c3=(-7659,-2727) cs=199.6ø (end=218.1)
LINEARISING: c1=(-7659,-2727) max=40
   c1=(-7659,-2727), c2=(-7028,-3872), c3=(-6398,-5017), cs=199.6ø, cm=208.8ø, ce=218.1ø, pt=(-7124,-3917), d=106
   c1=(-7659,-2727), c2=(-7391,-3322), c3=(-7124,-3917), cs=199.6ø, cm=204.2ø, ce=208.8ø, pt=(-7416,-3333), d=27
LINEARISING DONE. c3=(-7124,-3917) cs=208.8ø (end=218.1)
LINEARISING: c1=(-7124,-3917) max=40
   c1=(-7124,-3917), c2=(-6761,-4467), c3=(-6398,-5017), cs=208.8ø, cm=213.4ø, ce=218.1ø, pt=(-6787,-4475), d=27
LINEARISING DONE. c3=(-6398,-5017) cs=218.1ø (end=218.1)
EXPORT ARC: Arc linearised to 5 points.
EXPORT ARC: Unmapped arc: o=(507156,459029), r=8475, sa=169.7ø, ea=193.5ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-8338,1515) max=42
   c1=(-8338,1515), c2=(-8289,-231), c3=(-8241,-1978), cs=169.7ø, cm=181.6ø, ce=193.5ø, pt=(-8472,-237), d=183
   c1=(-8338,1515), c2=(-8405,639), c3=(-8472,-237), cs=169.7ø, cm=175.6ø, ce=181.6ø, pt=(-8450,650), d=46
   c1=(-8338,1515), c2=(-8394,1082), c3=(-8450,650), cs=169.7ø, cm=172.6ø, ce=175.6ø, pt=(-8404,1092), d=14
LINEARISING DONE. c3=(-8450,650) cs=175.6ø (end=193.5)
LINEARISING: c1=(-8450,650) max=42
   c1=(-8450,650), c2=(-8345,-664), c3=(-8241,-1978), cs=175.6ø, cm=184.5ø, ce=193.5ø, pt=(-8449,-665), d=104
   c1=(-8450,650), c2=(-8449,-7), c3=(-8449,-665), cs=175.6ø, cm=180.0ø, ce=184.5ø, pt=(-8475,0), d=26
LINEARISING DONE. c3=(-8449,-665) cs=184.5ø (end=193.5)
LINEARISING: c1=(-8449,-665) max=42
   c1=(-8449,-665), c2=(-8345,-1321), c3=(-8241,-1978), cs=184.5ø, cm=189.0ø, ce=193.5ø, pt=(-8371,-1326), d=26
LINEARISING DONE. c3=(-8241,-1978) cs=193.5ø (end=193.5)
EXPORT ARC: Arc linearised to 5 points.
EXPORT ARC: Unmapped arc: o=(563890,448743), r=66134, sa=164.5ø, ea=169.7ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-63729,17674) max=330
   c1=(-63729,17674), c2=(-64398,14749), c3=(-65068,11825), cs=164.5ø, cm=167.1ø, ce=169.7ø, pt=(-64465,14764), d=68
LINEARISING DONE. c3=(-65068,11825) cs=169.7ø (end=169.7)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(468595,475203), r=32766, sa=344.5ø, ea=354.8ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(31574,-8756) max=163
   c1=(31574,-8756), c2=(32102,-5863), c3=(32631,-2970), cs=344.5ø, cm=349.6ø, ce=354.8ø, pt=(32228,-5915), d=136
LINEARISING DONE. c3=(32631,-2970) cs=354.8ø (end=354.8)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(132200,505943), r=370563, sa=354.8ø, ea=356.5ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(369038,-33585) max=1852
   c1=(369038,-33585), c2=(369455,-28103), c3=(369872,-22622), cs=354.8ø, cm=355.6ø, ce=356.5ø, pt=(369471,-28429), d=326
LINEARISING DONE. c3=(369872,-22622) cs=356.5ø (end=356.5)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(100668,507862), r=402153, sa=356.5ø, ea=358.4ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(401403,-24551) max=2010
   c1=(401403,-24551), c2=(401699,-17890), c3=(401996,-11229), cs=356.5ø, cm=357.4ø, ce=358.4ø, pt=(401739,-18243), d=355
LINEARISING DONE. c3=(401996,-11229) cs=358.4ø (end=358.4)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(25146,509960), r=477704, sa=358.4ø, ea=  0.1ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(477518,-13338) max=2388
   c1=(477518,-13338), c2=(477610,-6252), c3=(477703,834), cs=358.4ø, cm=359.2ø, ce=360.1ø, pt=(477657,-6670), d=420
LINEARISING DONE. c3=(477703,834) cs=360.1ø (end=360.1)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(64149,510007), r=438702, sa=0.1ø, ea=  3.2ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(438701,766) max=2193
   c1=(438701,766), c2=(438359,12627), c3=(438018,24489), cs=0.1ø, cm=1.6ø, ce=3.2ø, pt=(438531,12249), d=415
LINEARISING DONE. c3=(438018,24489) cs=3.2ø (end=3.2)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(417971,529857), r=84323, sa=3.2ø, ea= 13.9ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(84192,4707) max=421
   c1=(84192,4707), c2=(83023,12482), c3=(81854,20257), cs=3.2ø, cm=8.5ø, ce=13.9ø, pt=(83397,12464), d=374
LINEARISING DONE. c3=(81854,20257) cs=13.9ø (end=13.9)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(459341,540073), r=41711, sa=13.9ø, ea= 30.2ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(40490,10020) max=208
   c1=(40490,10020), c2=(38270,15500), c3=(36050,20981), cs=13.9ø, cm=22.0ø, ce=30.2ø, pt=(38674,15625), d=422
   c1=(40490,10020), c2=(39582,12822), c3=(38674,15625), cs=13.9ø, cm=17.9ø, ce=22.0ø, pt=(39692,12820), d=110
LINEARISING DONE. c3=(38674,15625) cs=22.0ø (end=30.2)
LINEARISING: c1=(38674,15625) max=208
   c1=(38674,15625), c2=(37362,18303), c3=(36050,20981), cs=22.0ø, cm=26.1ø, ce=30.2ø, pt=(37458,18350), d=106
LINEARISING DONE. c3=(36050,20981) cs=30.2ø (end=30.2)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(464309,542960), r=35964, sa=30.2ø, ea= 48.4ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(31083,18091) max=179
   c1=(31083,18091), c2=(27480,22492), c3=(23877,26894), cs=30.2ø, cm=39.3ø, ce=48.4ø, pt=(27830,22779), d=452
   c1=(31083,18091), c2=(29456,20435), c3=(27830,22779), cs=30.2ø, cm=34.7ø, ce=39.3ø, pt=(29568,20474), d=118
LINEARISING DONE. c3=(27830,22779) cs=39.3ø (end=48.4)
LINEARISING: c1=(27830,22779) max=179
   c1=(27830,22779), c2=(25853,24836), c3=(23877,26894), cs=39.3ø, cm=43.8ø, ce=48.4ø, pt=(25957,24892), d=118
LINEARISING DONE. c3=(23877,26894) cs=48.4ø (end=48.4)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(464588,543274), r=35544, sa=48.4ø, ea= 69.0ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(23599,26580) max=177
   c1=(23599,26580), c2=(18168,29881), c3=(12738,33183), cs=48.4ø, cm=58.7ø, ce=69.0ø, pt=(18466,30371), d=573
   c1=(23599,26580), c2=(21032,28475), c3=(18466,30371), cs=48.4ø, cm=53.5ø, ce=58.7ø, pt=(21142,28572), d=146
LINEARISING DONE. c3=(18466,30371) cs=58.7ø (end=69.0)
LINEARISING: c1=(18466,30371) max=177
   c1=(18466,30371), c2=(15602,31777), c3=(12738,33183), cs=58.7ø, cm=63.8ø, ce=69.0ø, pt=(15693,31892), d=146
LINEARISING DONE. c3=(12738,33183) cs=69.0ø (end=69.0)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(452050,510625), r=70518, sa=69.0ø, ea= 81.4ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(25271,65834) max=352
   c1=(25271,65834), c2=(17908,67779), c3=(10545,69725), cs=69.0ø, cm=75.2ø, ce=81.4ø, pt=(18014,68178), d=412
   c1=(25271,65834), c2=(21642,67006), c3=(18014,68178), cs=69.0ø, cm=72.1ø, ce=75.2ø, pt=(21674,67105), d=104
LINEARISING DONE. c3=(18014,68178) cs=75.2ø (end=81.4)
LINEARISING: c1=(18014,68178) max=352
   c1=(18014,68178), c2=(14279,68951), c3=(10545,69725), cs=75.2ø, cm=78.3ø, ce=81.4ø, pt=(14300,69053), d=104
LINEARISING DONE. c3=(10545,69725) cs=81.4ø (end=81.4)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(451075,504214), r=77003, sa=81.4ø, ea= 93.2ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(11515,76137) max=385
   c1=(11515,76137), c2=(3608,76510), c3=(-4298,76883), cs=81.4ø, cm=87.3ø, ce=93.2ø, pt=(3627,76918), d=408
   c1=(11515,76137), c2=(7571,76527), c3=(3627,76918), cs=81.4ø, cm=84.3ø, ce=87.3ø, pt=(7648,76622), d=122
LINEARISING DONE. c3=(3627,76918) cs=87.3ø (end=93.2)
LINEARISING: c1=(3627,76918) max=385
   c1=(3627,76918), c2=(-335,76900), c3=(-4298,76883), cs=87.3ø, cm=90.2ø, ce=93.2ø, pt=(-269,77003), d=122
LINEARISING DONE. c3=(-4298,76883) cs=93.2ø (end=93.2)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(450074,521883), r=59305, sa=93.2ø, ea=107.7ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(-3310,59213) max=296
   c1=(-3310,59213), c2=(-10670,57855), c3=(-18031,56498), cs=93.2ø, cm=100.4ø, ce=107.7ø, pt=(-10706,58331), d=477
   c1=(-3310,59213), c2=(-7008,58772), c3=(-10706,58331), cs=93.2ø, cm=96.8ø, ce=100.4ø, pt=(-7022,58888), d=116
LINEARISING DONE. c3=(-10706,58331) cs=100.4ø (end=107.7)
LINEARISING: c1=(-10706,58331) max=296
   c1=(-10706,58331), c2=(-14368,57414), c3=(-18031,56498), cs=100.4ø, cm=104.0ø, ce=107.7ø, pt=(-14347,57543), d=130
LINEARISING DONE. c3=(-18031,56498) cs=107.7ø (end=107.7)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(463625,546982), r=7703, sa=43.2ø, ea= 61.8ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(5615,5273) max=38
   c1=(5615,5273), c2=(4627,6031), c3=(3640,6789), cs=43.2ø, cm=52.5ø, ce=61.8ø, pt=(4689,6111), d=101
   c1=(5615,5273), c2=(5152,5692), c3=(4689,6111), cs=43.2ø, cm=47.8ø, ce=52.5ø, pt=(5174,5706), d=26
LINEARISING DONE. c3=(4689,6111) cs=52.5ø (end=61.8)
LINEARISING: c1=(4689,6111) max=38
   c1=(4689,6111), c2=(4164,6450), c3=(3640,6789), cs=52.5ø, cm=57.1ø, ce=61.8ø, pt=(4184,6468), d=26
LINEARISING DONE. c3=(3640,6789) cs=61.8ø (end=61.8)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(451514,535614), r=24313, sa=35.3ø, ea= 43.2ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(19843,14049) max=121
   c1=(19843,14049), c2=(18783,15346), c3=(17723,16643), cs=35.3ø, cm=39.2ø, ce=43.2ø, pt=(18841,15367), d=61
LINEARISING DONE. c3=(17723,16643) cs=43.2ø (end=43.2)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(448508,533488), r=27996, sa=27.7ø, ea= 35.3ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(24787,13014) max=139
   c1=(24787,13014), c2=(23818,14596), c3=(22849,16178), cs=27.7ø, cm=31.5ø, ce=35.3ø, pt=(23871,14628), d=61
LINEARISING DONE. c3=(22849,16178) cs=35.3ø (end=35.3)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(451978,535309), r=24077, sa=19.2ø, ea= 27.7ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(22738,7918) max=120
   c1=(22738,7918), c2=(22028,9555), c3=(21318,11192), cs=19.2ø, cm=23.4ø, ce=27.7ø, pt=(22097,9562), d=69
LINEARISING DONE. c3=(21318,11192) cs=27.7ø (end=27.7)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(440761,531399), r=35956, sa=2.7ø, ea= 19.2ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(35916,1694) max=179
   c1=(35916,1694), c2=(34936,6759), c3=(33956,11825), cs=2.7ø, cm=10.9ø, ce=19.2ø, pt=(35307,6799), d=373
   c1=(35916,1694), c2=(35611,4246), c3=(35307,6799), cs=2.7ø, cm=6.8ø, ce=10.9ø, pt=(35703,4257), d=92
LINEARISING DONE. c3=(35307,6799) cs=10.9ø (end=19.2)
LINEARISING: c1=(35307,6799) max=179
   c1=(35307,6799), c2=(34631,9312), c3=(33956,11825), cs=10.9ø, cm=15.0ø, ce=19.2ø, pt=(34731,9306), d=100
LINEARISING DONE. c3=(33956,11825) cs=19.2ø (end=19.2)
EXPORT ARC: Arc linearised to 4 points.
EXPORT ARC: Unmapped arc: o=(-311505,495583), r=789074, sa=1.0ø, ea=  2.7ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(788954,13771) max=3945
   c1=(788954,13771), c2=(788576,25470), c3=(788198,37170), cs=1.0ø, cm=1.8ø, ce=2.7ø, pt=(788685,24785), d=693
LINEARISING DONE. c3=(788198,37170) cs=2.7ø (end=2.7)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(-1090812,482312), r=1568494, sa=0.1ø, ea=  1.0ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(1568492,2738) max=7842
   c1=(1568492,2738), c2=(1568373,15056), c3=(1568255,27374), cs=0.1ø, cm=0.5ø, ce=1.0ø, pt=(1568434,13688), d=1369
LINEARISING DONE. c3=(1568255,27374) cs=1.0ø (end=1.0)
EXPORT ARC: Arc linearised to 3 points.
EXPORT ARC: Unmapped arc: o=(471270,483723), r=6411, sa=315.0ø, ea=  0.1ø.
EXPORT ARC: CTM: o=(0,0), rot=0.0ø, xscale=1.000000, yscale=1.000000
LINEARISING: c1=(4533,-4533) max=32
   c1=(4533,-4533), c2=(5472,-2261), c3=(6411,11), cs=315.0ø, cm=337.5ø, ce=360.1ø, pt=(5923,-2453), d=490
   c1=(4533,-4533), c2=(5228,-3493), c3=(5923,-2453), cs=315.0ø, cm=326.2ø, ce=337.5ø, pt=(5327,-3566), d=123
   c1=(4533,-4533), c2=(4930,-4049), c3=(5327,-3566), cs=315.0ø, cm=320.6ø, ce=326.2ø, pt=(4954,-4069), d=31
LINEARISING DONE. c3=(5327,-3566) cs=326.2ø (end=360.1)
LINEARISING: c1=(5327,-3566) max=32
   c1=(5327,-3566), c2=(5869,-1777), c3=(6411,11), cs=326.2ø, cm=343.1ø, ce=360.1ø, pt=(6134,-1864), d=278
   c1=(5327,-3566), c2=(5730,-2715), c3=(6134,-1864), cs=326.2ø, cm=334.6ø, ce=343.1ø, pt=(5791,-2750), d=70
   c1=(5327,-3566), c2=(5559,-3158), c3=(5791,-2750), cs=326.2ø, cm=330.4ø, ce=334.6ø, pt=(5574,-3167), d=17
LINEARISING DONE. c3=(5791,-2750) cs=334.6ø (end=360.1)
LINEARISING: c1=(5791,-2750) max=32
   c1=(5791,-2750), c2=(6101,-1369), c3=(6411,11), cs=334.6ø, cm=347.3ø, ce=360.1ø, pt=(6254,-1409), d=158
   c1=(5791,-2750), c2=(6022,-2079), c3=(6254,-1409), cs=334.6ø, cm=340.9ø, ce=347.3ø, pt=(6058,-2098), d=40
   c1=(5791,-2750), c2=(5924,-2424), c3=(6058,-2098), cs=334.6ø, cm=337.7ø, ce=340.9ø, pt=(5932,-2433), d=12
LINEARISING DONE. c3=(6058,-2098) cs=340.9ø (end=360.1)
LINEARISING: c1=(6058,-2098) max=32
   c1=(6058,-2098), c2=(6234,-1043), c3=(6411,11), cs=340.9ø, cm=350.5ø, ce=360.1ø, pt=(6323,-1058), d=90
   c1=(6058,-2098), c2=(6190,-1578), c3=(6323,-1058), cs=340.9ø, cm=345.7ø, ce=350.5ø, pt=(6212,-1584), d=22
LINEARISING DONE. c3=(6323,-1058) cs=350.5ø (end=360.1)
LINEARISING: c1=(6323,-1058) max=32
   c1=(6323,-1058), c2=(6367,-523), c3=(6411,11), cs=350.5ø, cm=355.3ø, ce=360.1ø, pt=(6389,-525), d=22
LINEARISING DONE. c3=(6411,11) cs=360.1ø (end=360.1)
EXPORT ARC: Arc linearised to 7 points.
EXPORT ARC: Unmapped arc: o=(475000,479993), r=1136, sa=258.2ø, ea=315.0ø.
